-3.4506583213806152,4.8971734046936035,0.0,0.0,0.0,-0.773413571935088,0.6339017642715695
-3.5955605506896973,3.7717816829681396,0.0,0.0,0.0,-0.7920213090715525,0.6104934446630728
-4.009822845458984,2.3728480339050293,0.0,0.0,0.0,-0.6910535247536842,0.7228035873773104
-3.901782512664795,1.0030219554901123,0.0,0.0,0.0,-0.7178102930535453,0.6962387400787057
-3.9247703552246094,-0.8634909391403198,0.0,0.0,0.0,-0.7014511963886466,0.7127174889708658
-4.058695316314697,-3.283154249191284,0.0,0.0,0.0,0.20692000163094937,0.9783578654689948
-3.257689952850342,-2.9511148929595947,0.0,0.0,0.0,0.27935654633488544,0.9601874400448305
-2.1713004112243652,-1.9180253744125366,0.0,0.0,0.0,0.38796195427022273,0.9216753886476678
-0.7415971755981445,-0.10484600067138672,0.0,0.0,0.0,0.8258746095542266,0.5638538190822634
-1.1921601295471191,0.7919745445251465,0.0,0.0,0.0,0.7263171902361915,0.6873596868942811
-1.4483227729797363,1.740041971206665,0.0,0.0,0.0,0.6420829743254258,0.7666351505647354
-0.8953514099121094,3.9042506217956543,0.0,0.0,0.0,0.3290216603624262,0.9443223745164319
